,Term,fdr,es,nes,pval,matched_genes,gene %,lead_genes,tag %
0,HALLMARK_SPERMATOGENESIS,0.002182748758091224,-0.4850522856139426,-1.967827432020357,0.0,CFTR;CLPB;TSN;ACE;BRAF;PGS1;BUB1;MAST2;DMRT1;MTOR;GMCL1;LPIN1;NPY5R;STAM2;SYCP1;DMC1;SLC12A2;TNP1;KIF2C;TULP2;PRKAR2A;GAPDHS;TOPBP1;PEBP1;NEK2;CCNB2;GPR182;SPATA6;HSPA1L;TEKT2;DBF4;SHE;CAMK4;MAP7;HSPA4L;TALDO1;CSNK2A2;TNNI3;DDX25;ELOVL3;ALOX15;SLC2A5;NCAPH;CST8;TLE4;JAM3;GAD1;ACRBP;ODF1;CNIH2;PHKG2;COIL;DCC;NOS1;IDE;DNAJB8;CLVS1;HTR5A;PCSK4;IL12RB2;TUBA3C;HOXB1;YBX2;MTNR1A,24.68%,MTNR1A;YBX2;HOXB1;TUBA3C;IL12RB2;PCSK4;HTR5A;CLVS1;DNAJB8;IDE;NOS1;DCC;COIL;PHKG2;CNIH2;ODF1;ACRBP;GAD1;JAM3;TLE4;CST8;NCAPH;SLC2A5;ALOX15;ELOVL3;DDX25;TNNI3;CSNK2A2;TALDO1;HSPA4L,30/64
1,HALLMARK_MITOTIC_SPINDLE,0.014494182606980871,0.3515242242717981,1.9821266967842088,0.0,PKD2;RABGAP1;BRCA2;TUBD1;KIF3B;SSH2;TUBGCP3;RFC1;TOP2A;ARHGAP10;TIAM1;RANBP9;RAPGEF5;NOTCH2;ACTN4;MYH9;WASF2;RASA2;TUBGCP2;TBCD;CDC42EP4;RHOT2;ARAP3;ANLN;KNTC1;SPTBN1;ECT2;CEP250;MARCKS;KPTN;DYNLL2;PLEKHG2;KIF11;NUMA1;MYH10;ARL8A;SAC3D1;BUB1;TUBA4A;SMC3;CENPF;PCM1;RAB3GAP1;ARHGEF12;MARK4;FARP1;ARFGEF1;MAPRE1;TAOK2;LATS1;KIF5B;HOOK3;ARHGDIA;DST;DOCK2;CDC42EP2;CEP192;LLGL1;PCGF5;KIF22;KIFAP3;WASL;STK38L;ABL1;MAP1S;KIF2C;NCK1;PAFAH1B1;LRPPRC;KIF1B;MAP3K11;RICTOR;CAPZB;ALMS1;SHROOM1;RHOF;SOS1;TRIO;CD2AP;KATNB1;PIF1;SASS6;MYO1E;ROCK1;NEK2;ARHGAP29;KIF3C;CCNB2;DOCK4;LMNB1;ESPL1;NET1;CENPJ;CDC42EP1;PPP4R2;SYNPO;FSCN1;PREX1;ARHGEF3;CEP57;KIF20B;FGD6;NEDD9;DYNC1H1;PLK1;FGD4;CENPE;RASAL2,23.55%,PKD2;RABGAP1;BRCA2;TUBD1;KIF3B;SSH2;TUBGCP3;RFC1;TOP2A;ARHGAP10;TIAM1;RANBP9;RAPGEF5;NOTCH2;ACTN4;MYH9;WASF2;RASA2;TUBGCP2;TBCD;CDC42EP4;RHOT2;ARAP3;ANLN;KNTC1;SPTBN1;ECT2;CEP250;MARCKS;KPTN;DYNLL2;PLEKHG2;KIF11;NUMA1;MYH10;ARL8A;SAC3D1;BUB1;TUBA4A,39/108
2,HALLMARK_KRAS_SIGNALING_DN,0.03528777158914145,-0.38515155811761465,-1.7111298421667924,0.0011641443538998836,TLX1;TFAP2B;CHST2;ACTC1;MTHFR;BTG2;NR4A2;TFCP2L1;KRT15;SLC29A3;PRODH;EGF;MFSD6;SPTBN2;SIDT1;SNN;THNSL2;SLC38A3;NPHS1;MYO15A;KRT5;CD80;IFNG;GRID2;TSHB;KRT1;GPRC5C;KCNE2;MAST3;PTPRJ;BMPR1B;CLPS;INSL5;SPHK2;NRIP2;ATP6V1B1;HSD11B2;CDKAL1;CCDC106;CLSTN3;ENTPD7;BARD1;ABCB11;AMBN;CPA2;ATP4A;OXT;TG;TGM1;CACNG1;SLC30A3;NGB;PDK2;MYH7;CYP39A1;GPR19;SYNPO;TEX15;C5;PNMT;TCF7L1;LFNG;EDN2;RSAD2;CPEB3;EDAR;VPREB1;CYP11B2;NTF3;KCNN1;CALCB;SLC16A7;TNNI3;KLHDC8A;LYPD3;EFHD1;SOX10;SLC25A23;HNF1A;SLC5A5;CELSR2;YPEL1;ALOX12B;IL12B;SCN10A;COPZ2;IGFBP2;CCR8;RYR2;MEFV;ITIH3;CDH16;KRT4;TFF2;DCC;CKM;NOS1;RIBC2;SLC6A3;FGF22;SGK1;PAX4;YBX2;PROP1;GP1BA;CPB1,31.03%,CPB1;GP1BA;PROP1;YBX2;PAX4;SGK1;FGF22;SLC6A3;RIBC2;NOS1;CKM;DCC;TFF2;KRT4;CDH16;ITIH3;MEFV;RYR2;CCR8;IGFBP2;COPZ2;SCN10A;IL12B;ALOX12B;YPEL1;CELSR2;SLC5A5;HNF1A;SLC25A23;SOX10;EFHD1;LYPD3;KLHDC8A;TNNI3;SLC16A7;CALCB;KCNN1;NTF3;CYP11B2;VPREB1;EDAR;CPEB3;RSAD2;EDN2;LFNG;TCF7L1;PNMT;C5;TEX15;SYNPO;GPR19;CYP39A1,52/106
3,HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.33687089166541223,-0.3793805495807876,-1.4021519947014651,0.08433734939759036,STX5;GUSB;LDLR;FADS2;MVD;ALCAM;ATXN2;AVPR1A;ERRFI1;JAG1;GNAI1;ANTXR2;FASN;PCYT2;FBXO6;LPL;PNRC1;FABP5;ETHE1;PLSCR1;MAL2;GLDC;FDFT1;STARD4;HSD17B7;TMEM97;ECH1;IDI1;ACTG1;SCD;ALDOC;PMVK;SREBF2;CD9;TM7SF2;ACAT2;S100A11;TNFRSF12A;SQLE;ANXA5,24.44%,ANXA5;SQLE;TNFRSF12A;S100A11;ACAT2;TM7SF2;CD9;SREBF2;PMVK;ALDOC;SCD;ACTG1;IDI1;ECH1;TMEM97;HSD17B7,16/40
4,HALLMARK_MYOGENESIS,0.40405104788666435,-0.32326106932723037,-1.4156961681837612,0.03645200486026731,SOD3;ACTA1;EIF4A2;SPDEF;COL15A1;COL4A2;ACSL1;SLN;ACTC1;MEF2D;ERBB3;MYF6;TNNC2;PPP1R3C;MYH9;BHLHE40;RB1;ACTN2;AK1;SPARC;DES;PPFIA4;COX7A1;ITGB5;CNN3;OCEL1;AKT2;ADCY9;COX6A2;EPHB3;NOTCH1;DAPK2;CHRNB1;GPX3;SPEG;SYNGR2;FLII;LPIN1;COL3A1;APOD;FGF2;NAV2;KLF5;TNNI1;SORBS3;MYH3;MYL3;MAPRE3;GABARAPL2;HBEGF;VIPR1;CKB;SCHIP1;CFD;IGFBP7;MYL7;STC2;GADD45B;CACNG1;COL6A2;MYH7;AEBP1;PTGIS;COL1A1;HSPB2;RIT1;MYBPH;SCD;HSPB8;MYBPC3;MYH4;GNAO1;TCAP;LSP1;MYL2;ACTN3;TGFB1;ITGA7;SGCG;TNNC1;HRC;PGAM2;CKM;TPM3;NOS1;PVALB;PFKM;MYOM2;MYH1;CASQ2;MYH8;BDKRB2;CDH13,15.97%,CDH13;BDKRB2;MYH8;CASQ2;MYH1;MYOM2;PFKM;PVALB;NOS1;TPM3;CKM;PGAM2;HRC;TNNC1;SGCG;ITGA7;TGFB1;ACTN3;MYL2;LSP1;TCAP;GNAO1;MYH4;MYBPC3;HSPB8;SCD,26/93
5,HALLMARK_ESTROGEN_RESPONSE_LATE,0.5705705253650459,-0.2884861298851895,-1.298483281594618,0.0805523590333717,ETFB;TOP2A;SLC2A8;JAK1;TIAM1;TFF3;PRSS23;PGR;PRKAR2B;FAM102A;ACOX2;NRIP1;IDH2;IL17RB;DNAJC12;KIF20A;NAB2;EMP2;ABCA3;BATF;COX6C;CHPT1;PPIF;DLG5;TFPI2;AMFR;AGR2;FARP1;DNAJC1;ZFP36;FOS;EGR3;ST14;CCND1;IGFBP4;IMPA2;CDC6;ITPK1;BCL2;ARL3;KLF4;SORD;FRK;PTPN6;PRLR;TRIM29;TST;UGDH;CYP26B1;SLC9A3R1;S100A9;OVOL2;METTL3;AREG;SLC26A2;SIAH2;ANXA9;CKB;CA2;BLVRB;FABP5;GINS2;TSPAN13;PTGES;TFAP2C;SLC24A3;MAPK13;SLC22A5;FDFT1;SERPINA3;SNX10;CDH1;SERPINA5;PCP4;CPE;NMU;RAB31;FKBP4;RNASEH2A;DCXR;PERP;CAV1;HSPA4L;SLC7A5;CDC20;SULT2B1;TFF1;RPS6KA2;DUSP2;CELSR2;HSPB8;KCNK5;OPN3;LTF;PLK4;ID2;CD9;JAK2;ST6GALNAC2;ISG20;UNC13B;NPY1R;TNNC1;RAPGEFL1;KRT19;GAL;CXCL14;AFF1;ELOVL5;TJP3;OLFM1;CLIC3;MICB;SGK1,19.37%,SGK1;MICB;CLIC3;OLFM1;TJP3;ELOVL5;AFF1;CXCL14;GAL;KRT19;RAPGEFL1;TNNC1;NPY1R;UNC13B;ISG20;ST6GALNAC2;JAK2;CD9;ID2;PLK4;LTF;OPN3;KCNK5;HSPB8;CELSR2;DUSP2;RPS6KA2;TFF1;SULT2B1,29/114
6,HALLMARK_COAGULATION,0.616020205061301,-0.29782348132215963,-1.2614398351801368,0.13333333333333333,F11;DPP4;ITGA2;LEFTY2;KLKB1;TF;PRSS23;ACOX2;SPARC;OLR1;MMP14;CAPN2;PREP;PF4;CTSK;CFB;ITGB3;GNG12;FBN1;TFPI2;GP9;KLF7;F12;PLEK;GNB2;FURIN;F2;MMP8;MMP9;A2M;CAPN5;LRP1;FGA;APOC2;CTSO;SH2B2;CPN1;BMP1;PEF1;MSRB2;ANXA1;PROZ;THBS1;CFD;MMP15;DUSP14;APOC1;F10;CRIP2;ARF4;MMP10;VWF;CFI;CFH;GDA;F3;MMP2;APOA1;C1R;C3;PDGFB;MMP11;F13B;APOC3;PROC;CD9;C8B;SERPINC1;HTRA1;RABIF;C8G;TMPRSS6;LTA4H;MMP7;COMP;C1QA;C8A;GP1BA;MASP2,28.00%,MASP2;GP1BA;C8A;C1QA;COMP;MMP7;LTA4H;TMPRSS6;C8G;RABIF;HTRA1;SERPINC1;C8B;CD9;PROC;APOC3;F13B;MMP11;PDGFB;C3;C1R;APOA1;MMP2;F3;GDA;CFH;CFI;VWF;MMP10;ARF4,30/79
7,HALLMARK_BILE_ACID_METABOLISM,0.6229149193924144,-0.3011003994845978,-1.2354884615459727,0.14987080103359174,ACSL1;SOAT2;DHCR24;FADS2;NEDD4;TFCP2L1;AKR1D1;FADS1;HSD3B1;HSD17B4;IDH2;ABCA4;SERPINA6;ABCA3;PIPOX;TTR;RBP1;SOD1;MLYCD;LONP2;ISOC1;ABCA1;NR1H4;RXRA;PEX11A;LIPE;GC;AGXT;PEX1;SCP2;HACL1;RETSAT;HSD17B11;ALDH9A1;PNPLA8;PEX6;NR0B2;BBOX1;CYP27A1;EFHC1;GCLM;HAO1;ABCA8;CYP7B1;CYP39A1;GNMT;CAT;APOA1;SULT2B1;IDI1;KLF1;ABCD2;PEX7;NPC1;BMP6;PEX12;NUDT12;SLC35B2;PEX11G;EPHX2;CYP46A1;HSD17B6;BCAR3;PFKM;ABCG8,20.11%,ABCG8;PFKM;BCAR3;HSD17B6;CYP46A1;EPHX2;PEX11G;SLC35B2;NUDT12;PEX12;BMP6;NPC1;PEX7;ABCD2;KLF1;IDI1;SULT2B1;APOA1;CAT,19/65
8,HALLMARK_ESTROGEN_RESPONSE_EARLY,0.7252182748758091,-0.2715705991318681,-1.188534316031697,0.19267139479905437,SLC1A1;TIAM1;TFF3;PRSS23;PGR;BHLHE40;FAM102A;KRT15;TIPARP;NRIP1;INHBB;SEC14L2;IL17RB;SLC37A1;RHOD;CELSR1;UGCG;RAB17;ABCA3;AKAP1;CHPT1;PPIF;ADCY9;SYNGR1;AMFR;NADSYN1;FARP1;TSKU;INPP5F;FOS;EGR3;ELOVL2;PEX11A;CCND1;IGFBP4;ITPK1;BCL2;MED13L;ARL3;KLF4;KCNK15;NAV2;FRK;SNX24;FASN;CYP26B1;THSD4;SLC9A3R1;KDM4B;SLC2A1;OVOL2;ENDOD1;DLC1;AREG;SLC26A2;KLF10;GAB2;RHOBTB3;SIAH2;ANXA9;OLFML3;BLVRB;PTGES;SLC19A2;TFAP2C;SLC24A3;ISG20L2;STC2;SLC22A5;FDFT1;MYC;GREB1;TUBB2B;ESRP2;MREG;RAB31;LRIG1;FKBP4;KRT8;DHRS3;SLC7A5;TTC39A;MPPED2;SULT2B1;TFF1;RPS6KA2;B4GALT1;LAD1;CELSR2;HES1;HSPB8;IGF1R;CBFA2T3;ADCY1;KCNK5;OPN3;JAK2;CLDN7;NPY1R;SYT12;RAPGEFL1;KRT19;AFF1;ELOVL5;TJP3;OLFM1;CLIC3;MICB,20.49%,MICB;CLIC3;OLFM1;TJP3;ELOVL5;AFF1;KRT19;RAPGEFL1;SYT12;NPY1R;CLDN7;JAK2;OPN3;KCNK5;ADCY1;CBFA2T3;IGF1R;HSPB8;HES1;CELSR2;LAD1;B4GALT1;RPS6KA2;TFF1;SULT2B1;MPPED2,26/108
9,HALLMARK_HYPOXIA,0.8850715494551111,-0.2450792654837193,-1.0840776992396417,0.3337250293772033,RRAGD;EGFR;TNFAIP3;CHST2;SELENBP1;HS3ST1;SDC3;PPP1R3C;ILVBL;MYH9;BHLHE40;ETS1;TIPARP;PPP1R15A;NDST1;PGF;PPFIA4;IRS2;NDST2;CHST3;ENO1;PGM2;KIF5A;FAM162A;HMOX1;GBE1;PFKP;LALBA;KLF7;GPC1;PGM1;ERRFI1;ZFP36;FOS;CP;PFKFB3;GALK1;ZNF292;STC1;BCL2;PDK1;LOX;CCNG2;TGFB3;AKAP12;SLC2A1;TMEM45A;ENO2;GAPDH;HK2;SAP30;RORA;GCNT2;FOSL2;GAPDHS;PLIN2;GRHPR;EXT1;PPARGC1A;SIAH2;PNRC1;HOXB9;ALDOB;MXI1;NAGK;SDC2;STC2;MAP3K1;HSPA5;HAS1;BCAN;MT2A;HEXA;IER3;MIF;CXCR4;EDN2;ADM;SDC4;DUSP1;AMPD3;CAV1;GPI;F3;EFNA3;TES;STBD1;BNIP3L;CDKN1B;SULT2B1;DDIT4;TGFBI;PRKCA;CSRP2;PIM1;PDGFB;SLC2A5;ALDOC;BTG1;SLC25A1;IL6;ADORA2B;COL5A1;ISG20;DPYSL4;MT1E;KLHL24;PGAM2;PCK1;GCK;NCAN,29.42%,NCAN;GCK;PCK1;PGAM2;KLHL24;MT1E;DPYSL4;ISG20;COL5A1;ADORA2B;IL6;SLC25A1;BTG1;ALDOC;SLC2A5;PDGFB;PIM1;CSRP2;PRKCA;TGFBI;DDIT4;SULT2B1;CDKN1B;BNIP3L;STBD1;TES;EFNA3;F3;GPI;CAV1;AMPD3;DUSP1;SDC4;ADM;EDN2;CXCR4;MIF;IER3,38/111
