,Term,fdr,es,nes,pval,matched_genes,gene %,lead_genes,tag %
0,HALLMARK_APICAL_JUNCTION,0.3677252985884908,0.35368526120602517,1.4472373242981271,0.028985507246376812,CERCAM;THBS3;GNAI1;SORBS3;RHOF;TNFRSF11B;WNK4;ITGA9;SLC30A3;ATP1A3;PBX2;RRAS;AMH;MAP4K2;CDH15;ACTB;CTNNA1;NRTN;MYH9;B4GALT1;COL16A1;GNAI2;HADH;CDH3;LDLRAP1;COL17A1;INPPL1;ICAM5;MMP9;ACTN4;EXOC4;NLGN2;PCDH1;MVD;CDH11;ICAM1;CLDN15;ACTN3;YWHAH;NEXN;RAC2;TAOK2;SKAP2;TRAF1;CDH1;ACTG1;PFN1;NEGR1;CX3CL1;PTEN;ITGA10;ACTG2;KRT31;AMIGO1;ITGA2;SDC3;GTF2F1;SPEG;TUBG1;WASL;STX4;VASP;CLDN7;ACTN2;PPP2R2C;CLDN11;MAPK13;THY1;ACTC1;ACTA1;MMP2;FSCN1;SLIT2;CD86;JAM3;LAYN;SYMPK;ADAM23;ADAMTS5;EGFR;PIK3CB;AKT2;CDH4;CDH8;EVL;ADRA1B;CLDN18;TGFBI;FBN1;COL9A1;CDH6;MYH10;BMP1;VWF;CDK8;PARVA,17.58%,CERCAM;THBS3;GNAI1;SORBS3;RHOF;TNFRSF11B;WNK4;ITGA9;SLC30A3;ATP1A3;PBX2;RRAS;AMH;MAP4K2;CDH15;ACTB;CTNNA1;NRTN;MYH9;B4GALT1;COL16A1;GNAI2,22/96
1,HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.4026872964169381,0.5543418815265616,1.635146377306744,0.03504043126684636,GNAI1;WNT1;NOTCH1;NCSTN;CCND2;HEY2;WNT6;DKK1;DLL1;HDAC2;AXIN2;CUL1;MYC;JAG1;MAML1;KAT2A;DVL2;DKK4;NOTCH4;NKD1;ADAM17,13.08%,GNAI1;WNT1;NOTCH1;NCSTN;CCND2;HEY2;WNT6;DKK1;DLL1,9/21
2,HALLMARK_G2M_CHECKPOINT,0.5150651465798045,0.34439472157849776,1.4580476847820178,0.028708133971291867,MARCKS;TRA2B;CDK4;CDC6;MCM3;PTTG1;BARD1;ABL1;CENPE;UCK2;PLK1;STMN1;PAFAH1B1;KIF20B;GINS2;TROAP;MT2A;PLK4;SMARCC1;KIF5B;FANCC;STAG1;SLC7A5;E2F3;CDKN1B;CHAF1A;E2F4;HOXC10;E2F1;MNAT1;TACC3;POLQ;RPS6KA5;POLA2;NEK2;NOTCH2;KIF22;EFNA5;CUL1;NCL;HUS1;ODC1;MYC;MCM6;TGFB1;SFPQ;ODF2;PBK;NUMA1;NOLC1;EGF;AURKB;PRIM2;LMNB1;TOP1;UPF1;KIF2C;E2F2;SQLE;HIRA;MCM2;UBE2S;BRCA2;KIF11;SLC12A2;BCL3;ESPL1;CCNB2;CCNA2;RPA2;RAD23B;BUB1;CKS2;MAD2L1;CUL5;CCNF;CTCF;SNRPD1;TOP2A;CDC20;RBM14;KPNB1;RAD21;PRPF4B;WRN;CCNT1;SLC7A1;TRAIP;MYBL2;MCM5;HMGN2;MEIS1;SAP30;SMAD3;DBF4;CUL3;CENPF;PDS5B;CCND1;RASAL2;XPO1,31.82%,MARCKS;TRA2B;CDK4;CDC6;MCM3;PTTG1;BARD1;ABL1;CENPE;UCK2;PLK1;STMN1;PAFAH1B1;KIF20B;GINS2;TROAP;MT2A;PLK4;SMARCC1;KIF5B;FANCC;STAG1;SLC7A5;E2F3;CDKN1B;CHAF1A;E2F4;HOXC10;E2F1;MNAT1;TACC3;POLQ;RPS6KA5;POLA2;NEK2;NOTCH2;KIF22;EFNA5;CUL1;NCL;HUS1;ODC1;MYC;MCM6,44/101
3,HALLMARK_APOPTOSIS,0.5912803808569281,0.27457715006062355,1.0620966576320432,0.2857142857142857,CD38;EREG;CCND2;GPX3;PPP2R5B;SMAD7;ISG20;ROCK1;TXNIP;BIK;CAV1;ENO2;IGFBP6;IGF2R;TAP1;CDKN1B;NEDD9;DNAJC3;DPYD;MGMT;EMP1;IFNGR1;BCL2L10;SOD1;DAP;PPP3R1;GSR;IRF1;VDAC2;F2R;PEA15;TGFBR3;GADD45B;F2;SLC20A1;TNF;HMOX1;RETSAT;GADD45A;ANKH;ERBB3;AVPR1A;BTG2;IER3;EGR3;IL1B;TNFRSF12A;PLCB2;BCL10;TOP2A;ETF1;RHOT2;BNIP3L;MMP2;LUM;BCL2L2;FEZ1;GNA15;HSPB1;CD2;BMP2;RNASEL;TNFSF10;ANXA1;PDGFRB;TIMP2;CCND1;GUCY2D;IL6;IL1A,27.27%,CD38;EREG;CCND2;GPX3;PPP2R5B;SMAD7;ISG20;ROCK1;TXNIP;BIK;CAV1;ENO2;IGFBP6;IGF2R;TAP1;CDKN1B;NEDD9;DNAJC3;DPYD;MGMT;EMP1;IFNGR1;BCL2L10;SOD1,24/70
4,HALLMARK_E2F_TARGETS,0.5961377384830153,0.28842598351190224,1.1909633068052288,0.16972477064220184,TRA2B;CDK4;MCM3;PTTG1;TRIP13;BARD1;CENPE;PLK1;STMN1;DCLRE1B;SPAG5;NUP153;PLK4;RFC3;DCK;ASF1A;STAG1;MELK;TIMELESS;RPA1;E2F8;CDKN1B;DONSON;CDCA8;TACC3;CIT;NBN;POLA2;MSH2;ASF1B;KIF22;RFC1;HUS1;BRMS1L;MYC;MCM6;EIF2S1;EXOSC8;NOLC1;AURKB;PPM1D;NUP205;PRIM2;LMNB1;KIF2C;DCTPP1;PA2G4;PNN;SLBP;RPA3;MCM2;CDCA3;UBE2S;BRCA2;TUBB;POLD1;ESPL1;DSCC1;CCNB2;NUP107;RAN;GINS4;RPA2;DIAPH3;RANBP1;TUBG1;CKS2;GINS1;NUDT21;MAD2L1;RNASEH2A;CTCF;TOP2A;BUB1B;WDR90;CDC20;NAA38;POP7;RAD21;LIG1;ATAD2;XRCC6;SSRP1;SMC3;KIF18B;MYBL2;MCM5;IPO7;SPC25;POLE4;POLD3;HELLS;SPC24;NCAPD2;PDS5B;TK1;XPO1,31.82%,TRA2B;CDK4;MCM3;PTTG1;TRIP13;BARD1;CENPE;PLK1;STMN1;DCLRE1B;SPAG5;NUP153;PLK4;RFC3;DCK;ASF1A;STAG1;MELK;TIMELESS;RPA1;E2F8;CDKN1B;DONSON;CDCA8;TACC3;CIT;NBN;POLA2;MSH2;ASF1B;KIF22;RFC1;HUS1;BRMS1L;MYC;MCM6,36/97
5,HALLMARK_MYC_TARGETS_V2,0.6236970684039088,0.3155263160600986,1.0680889065078327,0.34169278996865204,CDK4;DUSP2;RCL1;PLK1;PPRC1;NDUFAF4;PLK4;TMEM97;BYSL;NOC4L;SORD;WDR43;IMP4;SUPV3L1;MAP3K6;MYC;UTP20;SLC29A2;WDR74;NOLC1;PES1;DCTPP1;PA2G4;GRWD1;NOP16;RRP9;AIMP2;SRM;MRTO4;IPO4;MCM5;HSPE1;FARSA;SLC19A1;DDX18;HK2,25.68%,CDK4;DUSP2;RCL1;PLK1;PPRC1;NDUFAF4;PLK4;TMEM97;BYSL;NOC4L;SORD;WDR43;IMP4;SUPV3L1;MAP3K6,15/36
6,HALLMARK_IL6_JAK_STAT3_SIGNALING,0.6318700029612082,0.2905974955952461,1.0853609602913419,0.3333333333333333,CD38;SOCS1;STAT2;PIM1;TNFRSF1B;IFNAR1;CD9;CXCL9;IL17RA;IL4R;CSF2;ITGA4;MAP3K8;TNFRSF1A;ITGB3;TNFRSF21;IFNGR1;IRF1;SOCS3;TGFB1;OSMR;STAM2;EBI3;PDGFC;TNF;PTPN1;HMOX1;CBL;TYK2;PTPN11;IL1B;INHBE;TNFRSF12A;IL17RB;PF4;IL10RB;LTBR;CXCL13;CXCL3;CXCL1;IRF9;MYD88;IFNGR2;CSF2RB;IL1R1;REG1A;CCL7;IL7;IL2RA;A2M;IL6;IL18R1;TLR2,9.26%,CD38;SOCS1;STAT2;PIM1;TNFRSF1B;IFNAR1;CD9;CXCL9;IL17RA,9/53
7,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.6382125407166124,0.31095156822498066,1.1508962101379714,0.20344827586206896,PDIA6;TATDN2;EXOSC1;EDC4;EIF4EBP1;ATP6V0D1;SPCS3;NOP14;HSP90B1;KIF5B;CNOT2;ERN1;SLC7A5;DNAJB9;DNAJC3;CNOT4;WIPI1;DCP1A;EIF2S1;ZBTB17;NOLC1;CALR;NFYB;CCL2;EEF2;PREB;TUBB2A;EIF4A3;DDX10;EIF4A2;KHSRP;DDIT4;YIF1A;SSR1;CEBPG;LSM4;CNOT6;RRP9;SRPRB;HSPA9;EXOSC2;EXOSC4;EDEM1;EIF2AK3;SDAD1;HSPA5;ATF6;STC2;IFIT1;SEC11A;FKBP14;BAG3;DCP2,19.84%,PDIA6;TATDN2;EXOSC1;EDC4;EIF4EBP1;ATP6V0D1;SPCS3;NOP14;HSP90B1;KIF5B;CNOT2;ERN1;SLC7A5;DNAJB9,14/53
8,HALLMARK_IL2_STAT5_SIGNALING,0.6418023887079262,0.22792449480622642,0.9643679918760367,0.5235602094240838,GLIPR2;SOCS1;BATF3;PIM1;CDC6;GALM;DENND5A;PTH1R;CCR4;CCND2;ANXA4;SYT11;CA2;TNFRSF1B;UCK2;SERPINC1;FLT3LG;NT5E;GBP4;SOCS2;DCPS;AHNAK;CKAP4;IL4R;SERPINB6;CSF2;RORA;LRRC8C;P2RX4;ITGAE;IGF2R;MAP3K8;ICOS;TWSG1;CD81;GSTO1;PTGER2;SLC39A8;TNFRSF21;CDCP1;MYO1E;EMP1;MXD1;IFNGR1;TNFRSF8;ODC1;MYC;SH3BGRL2;TIAM1;SWAP70;RRAGD;SLC29A2;PLIN2;PTRH2;SMPDL3A;PNP;TNFRSF9;CST7;GADD45B;PLSCR1;TRAF1;ST3GAL4;RHOH;RABGAP1L;IGF1R;FURIN;PRKCH;IL10;BMPR2;PDCD2L;ENPP1;DHRS3;SELL;ALCAM;GABARAPL1;SELP;LIF;IL2RB;SNX9;MAP6;IKZF4;NRP1;RGS16;CTSZ;CD86;GPR83;CD48;EOMES;BCL2;LRIG1;ADAM19;BMP2;BATF;SYNGR2;POU2F1;IRF6;IRF8;TNFSF10;IL13;SCN9A;IL2RA;AHR;SHE;CAPG;GPR65;SPRED2;ABCB1;BHLHE40;COL6A1;IL1RL1;IL18R1;HK2;FAH,11.28%,GLIPR2;SOCS1;BATF3;PIM1;CDC6;GALM;DENND5A;PTH1R;CCR4;CCND2;ANXA4;SYT11;CA2;TNFRSF1B;UCK2;SERPINC1;FLT3LG;NT5E;GBP4;SOCS2;DCPS;AHNAK;CKAP4;IL4R,24/113
9,HALLMARK_MITOTIC_SPINDLE,0.6418915774778966,0.2420632409025089,1.0256361200461315,0.3781094527363184,MARCKS;RHOF;TUBD1;SSH2;PKD2;ECT2;ARHGEF3;ABL1;CENPE;TBCD;CEP57;PLK1;TUBGCP3;PAFAH1B1;ROCK1;ALMS1;KIF20B;SHROOM1;LATS1;ARHGAP29;RAB3GAP1;KIF1B;PPP4R2;KIF5B;MYH9;SASS6;FGD6;RASA2;SYNPO;MAP1S;NEDD9;CEP250;DYNLL2;MYO1E;ACTN4;ARHGAP10;NEK2;PIF1;NOTCH2;KIF22;PCGF5;RABGAP1;RFC1;TUBA4A;PLEKHG2;ANLN;TIAM1;LLGL1;ARL8A;KATNB1;ARHGEF12;TAOK2;NUMA1;SPTBN1;ARHGDIA;RICTOR;PCM1;LMNB1;PREX1;SAC3D1;CDC42EP2;KIF2C;KPTN;CDC42EP1;CAPZB;FARP1;HOOK3;BRCA2;CDC42EP4;KIF11;KNTC1;ESPL1;CCNB2;DST;BUB1;DOCK2;MAPRE1;WASL;NET1;MAP3K11;CENPJ;TUBGCP2;TRIO;NCK1;DOCK4;TOP2A;FGD4;RHOT2;CD2AP;WASF2;FSCN1;SMC3;ARAP3;DYNC1H1;STK38L;KIF3B;MARK4;KIF3C;KIFAP3;SOS1;RAPGEF5;CENPF;CEP192;RASAL2;MYH10;RANBP9;ARFGEF1;LRPPRC,30.16%,MARCKS;RHOF;TUBD1;SSH2;PKD2;ECT2;ARHGEF3;ABL1;CENPE;TBCD;CEP57;PLK1;TUBGCP3;PAFAH1B1;ROCK1;ALMS1;KIF20B;SHROOM1;LATS1;ARHGAP29;RAB3GAP1;KIF1B;PPP4R2;KIF5B;MYH9;SASS6;FGD6;RASA2;SYNPO;MAP1S;NEDD9;CEP250;DYNLL2;MYO1E;ACTN4;ARHGAP10;NEK2;PIF1;NOTCH2;KIF22;PCGF5;RABGAP1;RFC1,43/108
