,Term,fdr,es,nes,pval,matched_genes,gene %,lead_genes,tag %
0,HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.07579535683576957,-0.552545442023483,-1.6688584107201803,0.007177033492822967,DLL1;WNT6;ADAM17;DKK4;NCSTN;NKD1;CCND2;DVL2;WNT1;HEY2;JAG1;NOTCH1;MAML1;KAT2A;DKK1;HDAC2;NOTCH4;GNAI1;AXIN2;CUL1;MYC,32.64%,MYC;CUL1;AXIN2;GNAI1;NOTCH4;HDAC2;DKK1;KAT2A;MAML1;NOTCH1;JAG1;HEY2;WNT1,13/21
1,HALLMARK_MYC_TARGETS_V2,0.1368013757523646,-0.46092327937155975,-1.5677986231190186,0.012514220705346985,WDR43;PLK4;PPRC1;UTP20;HSPE1;DDX18;IMP4;DCTPP1;SLC19A1;RRP9;SUPV3L1;NOP16;GRWD1;SORD;PES1;DUSP2;IPO4;MCM5;MAP3K6;RCL1;NDUFAF4;CDK4;WDR74;FARSA;PLK1;HK2;AIMP2;TMEM97;SLC29A2;MRTO4;SRM;BYSL;NOLC1;NOC4L;PA2G4;MYC,39.62%,MYC;PA2G4;NOC4L;NOLC1;BYSL;SRM;MRTO4;SLC29A2;TMEM97;AIMP2;HK2;PLK1;FARSA;WDR74;CDK4;NDUFAF4;RCL1;MAP3K6;MCM5;IPO4,20/36
2,HALLMARK_UV_RESPONSE_DN,0.20450881341358557,-0.39188605812906835,-1.4667532917696589,0.018259935553168637,AGGF1;SCN8A;LDLR;COL1A2;CDKN1B;RUNX1;MGMT;HAS2;SRI;SMAD3;CAP2;DAB2;BHLHE40;PRKAR2B;DLC1;MT1E;GRK5;LAMC1;PIK3CD;ITGB3;PTPN21;RASA2;NOTCH2;MRPS31;COL5A2;MAGI2;DBP;COL1A1;SCHIP1;PEX14;CAV1;PDGFRB;IGF1R;SDC2;COL3A1;NEK7;DUSP1;PTEN;PRKCA;KALRN;NFIB;RND3;ANXA4;SIPA1L1;RXRA;ADORA2B;IGFBP5;SYNJ2;NRP1;MAP1B;SMAD7;SNAI2;F3;PHF3;MTA1;ACVR2A;FBLN5;CDON;ZMIZ1;PRKCE;LTBP1;SLC7A1;WDR37;BMPR1A;TGFBR3;PIAS3;MYC,36.82%,MYC;PIAS3;TGFBR3;BMPR1A;WDR37;SLC7A1;LTBP1;PRKCE;ZMIZ1;CDON;FBLN5;ACVR2A;MTA1;PHF3;F3;SNAI2;SMAD7;MAP1B;NRP1;SYNJ2;IGFBP5;ADORA2B;RXRA;SIPA1L1;ANXA4;RND3;NFIB;KALRN;PRKCA;PTEN;DUSP1;NEK7;COL3A1;SDC2;IGF1R;PDGFRB,36/67
3,HALLMARK_DNA_REPAIR,0.21500000000000002,-0.37700055126508036,-1.4382561085626961,0.018027571580063628,PRIM1;COX17;NUDT21;RNMT;VPS37D;CCNO;CSTF3;SSRP1;TSG101;NPR2;DDB2;POLD3;ERCC4;PNP;POLA2;TAF13;GTF2H5;POLR3GL;POLR2C;ARL6IP1;RPA3;VPS37B;POLR2H;RALA;RAD52;HCLS1;GTF2B;GTF2H3;RRM2B;EIF1B;RPA2;POLH;POLR2D;TMED2;AK1;SUPT4H1;LIG1;RBX1;TYMS;SNAPC5;GTF2F1;POLE4;POLL;NME3;BRF2;AAAS;ELL;POLR3C;MRPL40;NT5C;GTF2A2;POLR2G;ADA;POLR2E;CMPK2;ERCC5;SEC61A1;STX3;TK2;TAF10;DDB1;IMPDH2;SF3A3;CDA;POLR2A;POLR2F;POLR1D;SAC3D1;RFC3;SNAPC4;POLD1;REV3L;SURF1;DGCR8;EDF1;POLB;ERCC3,21.65%,ERCC3;POLB;EDF1;DGCR8;SURF1;REV3L;POLD1;SNAPC4;RFC3;SAC3D1;POLR1D;POLR2F;POLR2A;CDA;SF3A3;IMPDH2;DDB1;TAF10;TK2;STX3;SEC61A1;ERCC5;CMPK2;POLR2E;ADA,25/77
4,HALLMARK_INTERFERON_ALPHA_RESPONSE,0.2152298850574713,0.28489668641207705,1.437614730272083,0.024691358024691357,IL4R;PARP14;PARP12;BST2;IFI44;PLSCR1;IFI35;RTP4;DHX58;TAP1;TMEM140;TRIM25;PROCR;SAMD9;GBP2;BATF2;GBP4;B2M;IRF2;SLC25A28;RSAD2;UBA7;LAP3;SAMD9L;SELL;STAT2;PSME2;IL7;IRF1;LAMP3;HLA-C;IFI30;GMPR;TXNIP;DDX60;PNPT1;TRIM21;LGALS3BP;IFIT2;OGFR;ISG20;TRIM26;TDRD7;CNP;NUB1;CMPK2;RNF31;IRF9;NMI;RIPK2;USP18,23.07%,IL4R;PARP14;PARP12;BST2;IFI44;PLSCR1;IFI35;RTP4;DHX58;TAP1;TMEM140;TRIM25;PROCR;SAMD9;GBP2;BATF2;GBP4;B2M;IRF2;SLC25A28;RSAD2;UBA7;LAP3;SAMD9L;SELL,25/51
5,HALLMARK_MITOTIC_SPINDLE,0.2403267411865864,-0.3563550317702829,-1.4081493353903982,0.023711340206185566,RHOF;ROCK1;DST;PPP4R2;ARHGEF3;ARHGAP29;NEK2;CEP192;NET1;ARHGEF12;ARAP3;TIAM1;DOCK2;PCGF5;TOP2A;KIF20B;LRPPRC;PCM1;KIF5B;ARHGAP10;RASAL2;KNTC1;SPTBN1;BUB1;CENPJ;KIF11;CD2AP;KIF3B;TAOK2;FSCN1;BRCA2;ARFGEF1;ESPL1;WASF2;TUBGCP3;RICTOR;RANBP9;FGD6;ABL1;WASL;CENPE;PAFAH1B1;RASA2;TBCD;LMNB1;NOTCH2;ALMS1;RAB3GAP1;MAP3K11;KIFAP3;RFC1;KIF3C;DOCK4;CDC42EP2;HOOK3;PREX1;PIF1;PKD2;ANLN;CCNB2;SOS1;CEP57;NEDD9;SSH2;RABGAP1;CEP250;KPTN;SYNPO;KIF22;SMC3;PLK1;MARK4;TUBA4A;FGD4;LATS1;SASS6;DYNC1H1;CDC42EP1;CENPF;ACTN4;STK38L;NCK1;ARHGDIA;KATNB1;FARP1;MYH9;MAP1S;RAPGEF5;ECT2;TRIO;LLGL1;ARL8A;CAPZB;TUBGCP2;DYNLL2;NUMA1;TUBD1;MARCKS;KIF1B;RHOT2;SHROOM1;CDC42EP4;SAC3D1;MYH10;MYO1E;KIF2C;PLEKHG2;MAPRE1,25.95%,MAPRE1;PLEKHG2;KIF2C;MYO1E;MYH10;SAC3D1;CDC42EP4;SHROOM1;RHOT2;KIF1B;MARCKS;TUBD1;NUMA1;DYNLL2;TUBGCP2;CAPZB;ARL8A;LLGL1;TRIO;ECT2;RAPGEF5;MAP1S;MYH9;FARP1;KATNB1;ARHGDIA;NCK1;STK38L;ACTN4;CENPF;CDC42EP1;DYNC1H1;SASS6;LATS1;FGD4;TUBA4A;MARK4,37/108
6,HALLMARK_APICAL_SURFACE,0.24094296359988537,-0.4682252684749956,-1.479158885966649,0.0492379835873388,THY1;ATP8B1;EFNA5;ADAM10;RTN4RL1;IL2RB;CROCC;ADIPOR2;SLC34A3;MDGA1;SCUBE1;FLOT2;DCBLD2;EPHB4;HSPB1;CD160;SLC2A4;B4GALT1;PCSK9;CX3CL1;LYPD3;AKAP7;NCOA6;RHCG,29.10%,RHCG;NCOA6;AKAP7;LYPD3;CX3CL1;PCSK9;B4GALT1;SLC2A4;CD160;HSPB1;EPHB4;DCBLD2;FLOT2,13/24
7,HALLMARK_XENOBIOTIC_METABOLISM,0.3286519537594344,-0.33902112356702196,-1.3301635007981332,0.048654244306418216,MAN1A1;SERPINA6;CYP2S1;ENTPD5;PDK4;F11;ABCD2;RETSAT;FABP1;CSAD;TTPA;ALDH9A1;ALDH2;DHRS7;ARG2;GCKR;UPB1;IL1R1;KYNU;GSS;SLC35B1;CAT;GSTA3;TPST1;REG1A;HGFAC;PTGES3;CRP;TNFRSF1A;MT2A;MTHFD1;NINJ1;ABHD6;HACL1;ETS2;XDH;GSTO1;FETUB;CYP1A1;RBP4;F10;IGFBP4;ARPP19;IRF8;MCCC2;FAH;ACOX2;ID2;UGDH;AKR1C3;CYP27A1;VTN;AOX1;DCXR;TYR;PTGDS;POR;CYP2J2;CCL25;PMM1;SLC35D1;GCLC;BCAT1;ELOVL5;ABCC3;SSR3;PTS;ENPEP;PGD;APOE;CYP1A2;ABCC2;ECH1;NPC1;LEAP2;PSMB10;ADH5;SERTAD1;LONP1;EPHA2;ACP2;CDO1;GABARAPL1;TMEM97;GNMT;HMOX1;TDO2;PTGES;DDAH2;GAD1;TAT;BLVRB;MPP2;VNN1;CDA;ACO2;ATOH8;GSR;FMO1;HSD17B2;NMT1;PINK1;CBR1;NFS1;CFB;GCNT2;CA2;LCAT;PEMT;ARG1,21.07%,ARG1;PEMT;LCAT;CA2;GCNT2;CFB;NFS1;CBR1;PINK1;NMT1;HSD17B2;FMO1;GSR;ATOH8;ACO2;CDA;VNN1;MPP2;BLVRB;TAT;GAD1;DDAH2;PTGES;TDO2;HMOX1;GNMT;TMEM97;GABARAPL1;CDO1;ACP2;EPHA2;LONP1;SERTAD1;ADH5,34/110
8,HALLMARK_ANDROGEN_RESPONSE,0.3295909593416042,-0.37509621889040484,-1.3578664809342786,0.055853920515574654,HSD17B14;MAK;TNFAIP8;KRT19;HERC3;SPCS3;RAB4A;TSC22D1;DNAJB9;PGM3;B2M;SPDEF;SCD;DHCR24;STEAP4;ABCC4;XRCC5;IDI1;PIAS1;UBE2J1;PTPN21;XRCC6;BMPR1B;SEC24D;SORD;LMAN1;ANKH;ELOVL5;SGK1;STK39;AKAP12;ELL2;SLC26A2;CCND1;MERTK;MAP7;ARID5B;B4GALT1;NKX3-1;SLC38A2;FADS1;TMEM50A;ADAMTS1;SRP19;GPD1L;KRT8;GSR;SRF;ZMIZ1;IQGAP2;ALDH1A3;GNAI3;APPBP2;PA2G4,25.06%,PA2G4;APPBP2;GNAI3;ALDH1A3;IQGAP2;ZMIZ1;SRF;GSR;KRT8;GPD1L;SRP19;ADAMTS1;TMEM50A;FADS1;SLC38A2;NKX3-1;B4GALT1;ARID5B;MAP7;MERTK;CCND1;SLC26A2,22/54
9,HALLMARK_MYC_TARGETS_V1,0.3299871023215821,-0.3452351016748536,-1.3437537688859114,0.04672897196261682,STARD7;CCNA2;AP3S1;VDAC1;SNRPD3;PSMC6;UBA2;PSMD1;DHX15;RAD23B;EXOSC7;PTGES3;FAM120A;GLO1;RPL22;EIF2S1;RRM1;SET;LSM2;MCM6;RAN;PSMA6;KPNB1;RANBP1;PSMD14;PPIA;HSPE1;ETF1;DDX18;CCT4;CCT2;HDDC2;RRP9;C1QBP;XRCC6;NOP16;PSMD8;SNRPA;PABPC1;SSBP1;CYC1;CCT5;PSMA2;SRPK1;PSMD3;SMARCC1;TRA2B;ILF2;PSMB2;SNRPA1;ERH;EIF3J;SNRPD1;EIF2S2;TYMS;CDC20;CAD;ODC1;MAD2L1;TUFM;RPS6;MCM5;RSL1D1;XPO1;GOT2;CDK4;SF3B3;HSP90AB1;FBL;PSMA1;DDX21;HNRNPA3;AIMP2;CLNS1A;YWHAQ;PSMD7;PSMA7;COX5A;SNRPG;RPL18;NDUFAB1;RPS3;MRPL23;PSMB3;MCM2;IMPDH2;HDAC2;EIF3D;COPS5;PRPF31;SRM;NOLC1;PWP1;CUL1;PA2G4;RUVBL2;LSM7;MRPS18B;MYC;RPS10,20.97%,RPS10;MYC;MRPS18B;LSM7;RUVBL2;PA2G4;CUL1;PWP1;NOLC1;SRM;PRPF31;COPS5;EIF3D;HDAC2;IMPDH2;MCM2;PSMB3;MRPL23;RPS3;NDUFAB1;RPL18;SNRPG;COX5A;PSMA7;PSMD7;YWHAQ;CLNS1A;AIMP2;HNRNPA3,29/100
