,Term,fdr,es,nes,pval,matched_genes,gene %,lead_genes,tag %
0,HALLMARK_MYC_TARGETS_V2,0.0,-0.4334288503925755,-2.1078432565591574,0.0,PPRC1;MAP3K6;DUSP2;HK2;IPO4;DDX18;HSPE1;CDK4;SORD;MCM5;RRP9;WDR74;NOC4L;RCL1;AIMP2;GRWD1;SUPV3L1;SLC19A1;FARSA;WDR43;PES1;NOLC1;PA2G4;IMP4;UTP20;MRTO4;NOP16;PLK4;SLC29A2;SRM;PLK1;NDUFAF4;MYC;DCTPP1;BYSL;TMEM97,18.54%,TMEM97;BYSL;DCTPP1;MYC;NDUFAF4;PLK1;SRM;SLC29A2;PLK4;NOP16;MRTO4;UTP20;IMP4;PA2G4;NOLC1;PES1;WDR43;FARSA,18/36
1,HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.35075498315884684,0.6292249261371503,1.3682506822845295,0.062,HBEGF;TNFSF9;DNAJB4;DUSP5;PTGS2;SDC4;PPP1R15A;PER1;CCNL1;SMAD3;BHLHE40;CXCL2;FOSL1;TRIP10;TIPARP;FOSL2;KLF4;NR4A2;KDM6B;IL1A;ICAM1;ID2;TSC22D1;B4GALT1;IFNGR2;CSF2;PLK2;BMP2;LIF;F2RL1;NINJ1;F3;SPSB1;BTG2;ABCA1;MXD1;NFKBIA;GADD45A;KLF10;HES1;IRS2;TRIB1;BCL3;ZC3H12A;SNN;JAG1;CCND1;GADD45B;IL23A;TNIP1;DUSP2;ZFP36;EIF1;NFKBIE;DUSP1;REL;LDLR;TNFAIP6;FOS;DRAM1;DENND5A;B4GALT5;NAMPT;MAP2K3;PTGER4;STAT5A;YRDC;PANX1;INHBA;ETS2;BIRC2;RIPK2;EGR1;TANK;RELB;TRAF1;TNC;IER3;KLF9;SOCS3;EGR3;IER2;PNRC1;EHD1;CD80;CXCL3;TNFAIP2;TNFAIP8;OLR1;TNFRSF9;AREG;IRF1;TUBB2A;IFIT2;IL6;GFPT2;TAP1;PFKFB3;SGK1;TLR2;CXCL1;TNF;PLEK;CCL5;IL12B;TNFAIP3;IL1B;MSC;KYNU;IL7R;KLF2;MYC;CCL2;MAP3K8;BTG1;CXCL6;MARCKS,11.12%,HBEGF;TNFSF9;DNAJB4;DUSP5;PTGS2;SDC4;PPP1R15A;PER1;CCNL1;SMAD3;BHLHE40;CXCL2;FOSL1;TRIP10;TIPARP;FOSL2;KLF4;NR4A2;KDM6B;IL1A;ICAM1;ID2;TSC22D1;B4GALT1;IFNGR2;CSF2;PLK2;BMP2;LIF;F2RL1;NINJ1,31/117
2,HALLMARK_PANCREAS_BETA_CELLS,0.3737723508089828,0.6472424084698666,1.3794760491624283,0.11217948717948718,PCSK2;DPP4;PAX4;SEC11A;SRP14;FOXO1;ABCC8;PDX1;HNF1A;NKX6-1;NEUROD1;SST;CHGA;GCK;SLC2A2;SYT13;ISL1;NKX2-2;SCGN;PCSK1;SRPRB;NEUROG3;ELP4,12.49%,PCSK2;DPP4;PAX4;SEC11A;SRP14,5/23
3,HALLMARK_COMPLEMENT,0.4045116740578742,0.6356308372623714,1.3904309801110888,0.056,F5;TMPRSS6;HPCAL4;DUSP5;SPOCK2;DPP4;MMP14;CFH;NOTCH4;CDH13;F3;MMP15;CTSC;USP15;ANXA5;GNAI2;GNB2;RNF4;STX4;TIMP2;AKAP10;PDGFB;HSPA5;CTSO;RAF1;BRPF3;GP9;PRDM4;ZFPM2;PLA2G4A;SIRT6;SH2B3;SERPINC1;DOCK4;C3;LTA4H;FDX1;TFPI2;APOC1;GMFB;PPP4C;GCA;MMP8;COL4A2;CFB;MMP13;PFN1;GNB4;IRF2;EHD1;CALM3;CTSS;CA2;RABIF;KCNIP3;GNAI3;LRP1;CBLB;PCLO;OLR1;GNGT2;APOA4;PRSS3;PIM1;IRF1;CDA;FCN1;ACTN2;F2;LTF;KLKB1;IL6;GNG2;PCSK9;KLK1;LAP3;RHOG;CXCL1;LCP2;ATOX1;PLEK;CCL5;C1QA;PRSS36;FCER1G;JAK2;CP;GZMB;PIK3CG;PLSCR1;S100A9;MT3;GZMA;GP1BA;S100A12;TNFAIP3;GZMK;DOCK10;KYNU;C1R;PREP;L3MBTL4;F10;CDK5R1;ME1,6.75%,F5;TMPRSS6;HPCAL4;DUSP5;SPOCK2;DPP4;MMP14;CFH;NOTCH4,9/105
4,HALLMARK_G2M_CHECKPOINT,0.44408427876823336,-0.3528401175522473,-1.0,1.0,SMAD3;TGFB1;HIRA;ABL1;PTTG1;UPF1;ODC1;NUMA1;RAD23B;BCL3;CCND1;HMGN2;TRA2B;CCNT1;PAFAH1B1;TOP1;PRPF4B;KIF22;RASAL2;CUL3;NOTCH2;HUS1;E2F3;BARD1;CDKN1B;CDK4;XPO1;MCM5;MT2A;RPA2;RBM14;SFPQ;NCL;SMARCC1;SAP30;E2F4;CUL5;CTCF;CKS2;PDS5B;CUL1;STAG1;KIF5B;SLC12A2;GINS2;MNAT1;WRN;ODF2;RAD21;KPNB1;MCM2;RPS6KA5;NOLC1;SLC7A1;E2F1;POLA2;SNRPD1;MCM3;UBE2S;FANCC;STMN1;EFNA5;AURKB;TROAP;SLC7A5;CCNF;TOP2A;PRIM2;DBF4;PLK4;E2F2;CCNB2;ESPL1;PLK1;POLQ;PBK;CHAF1A;UCK2;MYBL2;KIF2C;CCNA2;NEK2;CDC20;BUB1;LMNB1;MYC;MCM6;CENPF;KIF11;EGF;BRCA2;CENPE;MAD2L1;SQLE;CDC6;KIF20B;TACC3;TRAIP;MEIS1;HOXC10;MARCKS,17.49%,MARCKS;HOXC10;MEIS1;TRAIP;TACC3;KIF20B;CDC6;SQLE;MAD2L1;CENPE;BRCA2;EGF;KIF11;CENPF;MCM6;MYC;LMNB1;BUB1;CDC20;NEK2;CCNA2;KIF2C;MYBL2;UCK2;CHAF1A;PBK;POLQ;PLK1;ESPL1;CCNB2;E2F2;PLK4;DBF4;PRIM2;TOP2A;CCNF;SLC7A5;TROAP;AURKB;EFNA5;STMN1;FANCC;UBE2S;MCM3;SNRPD1;POLA2;E2F1;SLC7A1;NOLC1;RPS6KA5,50/101
5,HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.44408427876823336,-0.22558865595779418,-1.0,1.0,GLUD1;NDUFV2;RHOT2;PDK4;NDUFC1;POR;CYB5R3;NDUFB8;OXA1L;ATP6V1G1;ATP6V1D;NDUFA7;DLST;ATP6V0C;RETSAT;ACAA2;ATP6V0E1;NDUFA5;NDUFA3;SURF1;NDUFB2;NDUFC2;NDUFS8;FDX1;ETFB;MGST3;PMPCA;SLC25A12;SLC25A4;MRPL34;COX7C;TIMM10;NDUFAB1;UQCRC1;TIMM50;ISCA1;NDUFS4;UQCRQ;COX17;NDUFB1;SUCLA2;ECH1;UQCRB;NDUFA4;ACO2;TIMM17A;AFG3L2;NDUFS6;MRPS22;COX8A;COX4I1;MDH1;NDUFB7;NDUFA6;ECHS1;SUPV3L1;UQCRC2;TIMM13;SUCLG1;ACAT1;SDHD;LDHB;POLR2F;MRPS30;DLAT;HSPA9;VDAC2;IDH3A;COX5B;COX6B1;UQCRFS1;DECR1;NDUFB5;COX6C;OAT;NDUFS7;UQCRH;ALDH6A1;COX6A1;VDAC1;MRPS15;PDHB;SDHB;MDH2;CS;ACADSB;GOT2;NDUFA9;COX5A;DLD;ATP6V1F;TOMM22;CYC1;NQO2;SLC25A20;MTRF1;GPI;MRPL15;LRPPRC;GRPEL1;IDH2;FH;COX10,26.70%,COX10;FH;IDH2;GRPEL1;LRPPRC;MRPL15;GPI;MTRF1;SLC25A20;NQO2;CYC1;TOMM22;ATP6V1F;DLD;COX5A;NDUFA9;GOT2;ACADSB;CS;MDH2;SDHB;PDHB;MRPS15;VDAC1;COX6A1;ALDH6A1;UQCRH;NDUFS7;OAT;COX6C;NDUFB5;DECR1;UQCRFS1;COX6B1;COX5B;IDH3A;VDAC2;HSPA9;DLAT;MRPS30;POLR2F;LDHB;SDHD;ACAT1;SUCLG1;TIMM13;UQCRC2;SUPV3L1;ECHS1,49/103
6,HALLMARK_E2F_TARGETS,0.44408427876823336,-0.48723612260720545,-1.0,1.0,SLBP;PTTG1;PPM1D;BRMS1L;WDR90;TRA2B;PNN;DONSON;KIF22;HUS1;BARD1;XRCC6;LIG1;CDKN1B;ASF1A;POLD1;CDK4;XPO1;MCM5;IPO7;RPA2;RFC1;EXOSC8;NAA38;NUDT21;CTCF;CKS2;PDS5B;SSRP1;STAG1;SMC3;DCK;ATAD2;RPA1;MSH2;SPAG5;RPA3;HELLS;POLE4;NUP153;EIF2S1;POLD3;TIMELESS;DCLRE1B;RAD21;MCM2;RAN;RANBP1;NOLC1;POLA2;NBN;GINS4;CDCA3;MCM3;UBE2S;PA2G4;POP7;STMN1;AURKB;CIT;ASF1B;RFC3;TOP2A;PRIM2;BUB1B;PLK4;TRIP13;SPC25;RNASEH2A;NCAPD2;CCNB2;ESPL1;PLK1;DIAPH3;TUBB;KIF18B;MYBL2;SPC24;KIF2C;NUP205;GINS1;CDC20;LMNB1;TK1;MYC;CDCA8;MCM6;MELK;BRCA2;DCTPP1;CENPE;MAD2L1;E2F8;DSCC1;TACC3;TUBG1;NUP107,14.14%,NUP107;TUBG1;TACC3;DSCC1;E2F8;MAD2L1;CENPE;DCTPP1;BRCA2;MELK;MCM6;CDCA8;MYC;TK1;LMNB1;CDC20;GINS1;NUP205;KIF2C;SPC24;MYBL2;KIF18B;TUBB;DIAPH3;PLK1;ESPL1;CCNB2;NCAPD2;RNASEH2A;SPC25;TRIP13;PLK4;BUB1B;PRIM2;TOP2A;RFC3;ASF1B;CIT;AURKB;STMN1;POP7;PA2G4;UBE2S;MCM3;CDCA3;GINS4;NBN,47/97
7,HALLMARK_MYC_TARGETS_V1,0.44408427876823336,-0.29522487242287665,-1.0,1.0,PSMA2;ODC1;AP3S1;RAD23B;TRA2B;EXOSC7;RPS10;PSMC6;PSMA6;DDX18;HDDC2;HSPE1;ERH;HNRNPA3;XRCC6;PTGES3;HSP90AB1;SNRPA1;PWP1;PRPF31;CDK4;RPL22;XPO1;EIF3D;MCM5;RRP9;SF3B3;NDUFAB1;TYMS;IMPDH2;SET;SNRPA;SMARCC1;DHX15;SNRPG;PSMD8;ETF1;COPS5;MRPL23;CLNS1A;LSM7;HDAC2;YWHAQ;FAM120A;ILF2;RPS6;MRPS18B;CUL1;RPL18;PSMD1;TUFM;EIF3J;UBA2;PSMB3;AIMP2;PSMD3;PSMD7;RUVBL2;RRM1;PSMA1;RPS3;SSBP1;PSMA7;LSM2;EIF2S1;PSMB2;CCT4;SNRPD3;EIF2S2;KPNB1;MCM2;RAN;RSL1D1;RANBP1;NOLC1;FBL;PSMD14;SNRPD1;PA2G4;VDAC1;CAD;PABPC1;CCT2;NOP16;GOT2;PPIA;DDX21;C1QBP;SRM;SRPK1;GLO1;CCNA2;COX5A;CDC20;MYC;MCM6;CYC1;CCT5;MAD2L1;STARD7,19.66%,STARD7;MAD2L1;CCT5;CYC1;MCM6;MYC;CDC20;COX5A;CCNA2;GLO1;SRPK1;SRM;C1QBP;DDX21;PPIA;GOT2;NOP16;CCT2;PABPC1;CAD;VDAC1;PA2G4;SNRPD1;PSMD14;FBL;NOLC1;RANBP1;RSL1D1;RAN;MCM2;KPNB1;EIF2S2,32/100
8,HALLMARK_IL6_JAK_STAT3_SIGNALING,0.4568130733248284,0.5872671257678682,1.293365446936047,0.10171198388721048,IL18R1;TNFRSF12A;TGFB1;TNFRSF1A;ITGB3;IL4R;TNFRSF1B;IFNGR2;CSF2;IRF9;IL10RB;SOCS1;CD9;IFNAR1;IFNGR1;IL1R1;HMOX1;STAT2;LTBR;TYK2;TNFRSF21;PDGFC;EBI3;CBL;OSMR;PTPN11;STAM2;PTPN1;SOCS3;CXCL3;MYD88;PIM1;REG1A;IRF1;CSF2RB;IL2RA;IL6;CD38;CXCL9;PF4;CXCL13;TLR2;INHBE;CXCL1;TNF;CCL7;A2M;IL17RA;IL17RB;IL7;IL1B;MAP3K8;ITGA4,11.08%,IL18R1;TNFRSF12A;TGFB1;TNFRSF1A;ITGB3;IL4R;TNFRSF1B;IFNGR2;CSF2;IRF9;IL10RB;SOCS1;CD9,13/53
9,HALLMARK_COAGULATION,0.4704452949395541,0.6384671309902754,1.3914908679184341,0.056,TMPRSS6;PRSS23;CFI;PROC;FBN1;BMP1;FURIN;DPP4;MMP14;CFH;ITGB3;DUSP14;MMP10;CD9;ITGA2;F3;MMP15;APOA1;PEF1;CRIP2;ANXA1;MMP2;CAPN2;GNB2;GNG12;PDGFB;CTSO;SPARC;GP9;ACOX2;SH2B2;ARF4;SERPINC1;C3;LTA4H;TFPI2;APOC1;CTSK;MMP8;CAPN5;MASP2;COMP;CFB;C8A;APOC2;RABIF;MMP11;HTRA1;LRP1;OLR1;CPN1;C8B;MSRB2;F2;F13B;KLKB1;MMP9;PROZ;PF4;C8G;F12;FGA;KLF7;GDA;F11;APOC3;LEFTY2;PLEK;C1QA;A2M;TF;CFD;GP1BA;MMP7;THBS1;VWF;C1R;PREP;F10,17.00%,TMPRSS6;PRSS23;CFI;PROC;FBN1;BMP1;FURIN;DPP4;MMP14;CFH;ITGB3;DUSP14;MMP10;CD9;ITGA2;F3;MMP15;APOA1;PEF1;CRIP2;ANXA1;MMP2,22/79
