,Term,fdr,es,nes,pval,matched_genes,gene %,lead_genes,tag %
0,HALLMARK_BILE_ACID_METABOLISM,0.35038581182078943,0.8674554413569361,1.6577981045089445,0.03807615230460922,SERPINA6;GNMT;AKR1D1;PEX11A;EPHX2;BCAR3;SCP2;PEX11G;PEX12;PEX7;EFHC1;DHCR24;NUDT12;LONP2;RETSAT;PEX6;PEX1;RXRA;NEDD4;HACL1;LIPE;ISOC1;SULT2B1;HSD17B4;ABCA4;IDI1;SOD1;BBOX1;ABCA3;SLC35B2;CYP27A1;ALDH9A1;ABCG8;PNPLA8;APOA1;GCLM;NPC1;FADS2;BMP6;HAO1;HSD3B1;HSD17B6;ABCD2;IDH2;AGXT;FADS1;KLF1;CAT;TTR;HSD17B11;PIPOX;CYP46A1;GC;NR0B2;CYP7B1;PFKM;ABCA8;CYP39A1;NR1H4;TFCP2L1;SOAT2;ABCA1;RBP1;MLYCD;ACSL1,1.72%,SERPINA6;GNMT;AKR1D1;PEX11A,4/65
1,HALLMARK_XENOBIOTIC_METABOLISM,0.38326162485355314,0.917104316003361,1.683214253167419,0.027,SERPINA6;TAT;GSTA3;GNMT;ELOVL5;ENTPD5;MCCC2;FAH;MAN1A1;BLVRB;GCLC;UGDH;LEAP2;CFB;ARPP19;CSAD;RETSAT;DCXR;ACP2;NINJ1;GSR;PINK1;IL1R1;HACL1;MTHFD1;SSR3;PMM1;IGFBP4;DDAH2;PTGES3;TNFRSF1A;DHRS7;SLC35D1;NMT1;ACO2;PTGES;NFS1;GSS;CYP1A1;CYP27A1;ACOX2;SLC35B1;PGD;ALDH9A1;CRP;ARG1;CA2;AKR1C3;ADH5;GAD1;NPC1;AOX1;FMO1;GSTO1;GCNT2;XDH;VTN;MPP2;ALDH2;HSD17B2;ABCC2;PEMT;ENPEP;FABP1;ECH1;CYP2J2;REG1A;TTPA;ETS2;CYP2S1;ABCD2;TMEM97;MT2A;ABCC3;CDO1;PSMB10;ABHD6;TDO2;ARG2;HMOX1;POR;CDA;ID2;FETUB;LONP1;GABARAPL1;APOE;HGFAC;CAT;ATOH8;VNN1;F11;CYP1A2;RBP4;IRF8;PTGDS;BCAT1;F10;SERTAD1;CCL25;KYNU;PDK4;UPB1;TYR;PTS;GCKR;LCAT;EPHA2;TPST1;CBR1,1.33%,SERPINA6;TAT;GSTA3;GNMT;ELOVL5;ENTPD5;MCCC2;FAH,8/110
2,HALLMARK_IL6_JAK_STAT3_SIGNALING,0.46558704453441296,-0.23302831461291507,-0.9848071088335022,1.0,STAM2;IL1R1;IFNAR1;IL4R;TNFRSF1A;PTPN1;CD9;PTPN11;PDGFC;IFNGR1;IL17RB;MYD88;MAP3K8;IL10RB;STAT2;IFNGR2;LTBR;IL17RA;TYK2;OSMR;ITGB3;IL1B;CSF2RB;IRF9;IRF1;REG1A;EBI3;TNF;CXCL9;CXCL13;TGFB1;CD38;PF4;ITGA4;TLR2;HMOX1;IL6;INHBE;A2M;CBL;TNFRSF1B;IL2RA;CCL7;CSF2;CXCL1;CXCL3;SOCS3;SOCS1;TNFRSF21;IL18R1;IL7;TNFRSF12A;PIM1,36.93%,PIM1;TNFRSF12A;IL7;IL18R1;TNFRSF21;SOCS1;SOCS3;CXCL3;CXCL1;CSF2;CCL7;IL2RA;TNFRSF1B;CBL;A2M;INHBE;IL6;HMOX1;TLR2;ITGA4;PF4;CD38;TGFB1;CXCL13;CXCL9;TNF;EBI3;REG1A;IRF1;IRF9;CSF2RB,31/53
3,HALLMARK_KRAS_SIGNALING_DN,0.4895904873483349,0.9065243899082992,1.6910233645447441,0.02,CPB1;BMPR1B;TFAP2B;CACNG1;LYPD3;SIDT1;TNNI3;PROP1;NGB;NR4A2;SLC29A3;NTF3;C5;RIBC2;CCDC106;COPZ2;MFSD6;EDN2;MYO15A;PDK2;CPEB3;SNN;ENTPD7;CELSR2;KRT1;MTHFR;BTG2;LFNG;PRODH;PTPRJ;SPHK2;EGF;FGF22;ABCB11;YBX2;NRIP2;YPEL1;GPRC5C;EFHD1;CDKAL1;PNMT;SLC5A5;NPHS1;CLSTN3;DCC;BARD1;ATP6V1B1;INSL5;ATP4A;RSAD2;SGK1;CLPS;SLC6A3;MEFV;ALOX12B;PAX4;TG;KCNN1;MYH7;SLC30A3;KRT5;HNF1A;TCF7L1;CPA2;IFNG;VPREB1;GP1BA;CD80;CDH16;SOX10;IGFBP2;KRT15;SLC16A7;SLC38A3;EDAR;ITIH3;TLX1;SLC25A23;SYNPO;HSD11B2;SCN10A;TSHB;ACTC1;MAST3;GRID2;CALCB;TFF2;THNSL2;CCR8;GPR19;IL12B;KRT4;CYP39A1;KLHDC8A;CHST2;OXT;CKM;RYR2;NOS1;AMBN;TFCP2L1;TEX15;TGM1;KCNE2;SPTBN2,2.86%,CPB1;BMPR1B;TFAP2B;CACNG1;LYPD3;SIDT1;TNNI3,7/105
4,HALLMARK_MYC_TARGETS_V2,0.5337381916329285,-0.19866160616620793,-0.9938634371589237,0.45,DCTPP1;UTP20;SORD;SUPV3L1;DDX18;HK2;NOLC1;MCM5;MRTO4;GRWD1;CDK4;PA2G4;IMP4;FARSA;PLK4;HSPE1;PES1;AIMP2;SLC19A1;WDR43;BYSL;TMEM97;PPRC1;MAP3K6;RRP9;NOC4L;NOP16;PLK1;RCL1;SRM;MYC;DUSP2;SLC29A2;NDUFAF4;WDR74;IPO4,29.34%,IPO4;WDR74;NDUFAF4;SLC29A2;DUSP2;MYC;SRM;RCL1;PLK1;NOP16;NOC4L;RRP9;MAP3K6;PPRC1;TMEM97,15/36
5,HALLMARK_ANGIOGENESIS,0.5980184220094534,0.8890625726857231,1.7290674156053016,0.03375527426160337,SERPINA5;STC1;KCNJ8;LUM;JAG1;COL5A2;COL3A1;SLCO2A1;OLR1;LRPAP1;VTN;NRP1;PF4;FSTL1;APOH;CCND2;MSX1;LPL;PRG2;TNFRSF21;CXCL6;PGLYRP1,0.20%,SERPINA5,1/22
6,HALLMARK_COMPLEMENT,0.6093117408906883,-0.18966978140458807,-1.2262411648611655,0.0,TMPRSS6;AKAP10;CFB;F3;PPP4C;RNF4;GMFB;CDH13;STX4;CTSO;PRSS36;GNB2;IRF2;GP9;BRPF3;RAF1;GNAI3;ATOX1;PRDM4;GNAI2;ME1;RABIF;SERPINC1;DUSP5;ANXA5;PDGFB;USP15;CA2;NOTCH4;SH2B3;PCLO;CBLB;LTF;LTA4H;OLR1;CALM3;HSPA5;PIK3CG;JAK2;LAP3;GNB4;ZFPM2;DOCK10;PFN1;FCER1G;MMP13;APOA4;PRSS3;IRF1;MMP14;C3;GZMK;GP1BA;DOCK4;PLSCR1;PLEK;GZMA;CCL5;LCP2;APOC1;HPCAL4;SIRT6;KLK1;RHOG;TNFAIP3;CDA;C1QA;MMP8;C1R;IL6;COL4A2;CTSS;GCA;CP;PCSK9;GNGT2;LRP1;TFPI2;GZMB;F2;GNG2;ACTN2;S100A9;CXCL1;MT3;F10;DPP4;SPOCK2;TIMP2;PLA2G4A;S100A12;CFH;KYNU;CTSC;PREP;FCN1;KCNIP3;MMP15;CDK5R1;EHD1;F5;FDX1;L3MBTL4;KLKB1;PIM1,22.75%,PIM1;KLKB1;L3MBTL4;FDX1;F5;EHD1;CDK5R1;MMP15;KCNIP3;FCN1;PREP;CTSC;KYNU;CFH;S100A12;PLA2G4A;TIMP2;SPOCK2;DPP4;F10;MT3;CXCL1;S100A9;ACTN2;GNG2;F2;GZMB;TFPI2;LRP1;GNGT2;PCSK9;CP;GCA;CTSS;COL4A2;IL6;C1R;MMP8;C1QA;CDA;TNFAIP3,41/105
7,HALLMARK_ANDROGEN_RESPONSE,0.6273089232730488,0.7230280754611285,1.3708692003746996,0.12224448897795591,BMPR1B;ELOVL5;SPDEF;NKX3-1;IQGAP2;MAK;CCND1;MAP7;GPD1L;ELL2;B4GALT1;STEAP4;SCD;DHCR24;ZMIZ1;GSR;APPBP2;SRP19;TMEM50A;XRCC5;SLC26A2;XRCC6;PIAS1;SORD;KRT19;TSC22D1;IDI1;ANKH;PGM3;LMAN1;RAB4A;GNAI3;HERC3;HSD17B14;SLC38A2;KRT8;SPCS3;ARID5B;UBE2J1;STK39;SEC24D;PA2G4;PTPN21;DNAJB9;SGK1;TNFAIP8;AKAP12;ADAMTS1;FADS1;B2M;ALDH1A3;ABCC4;MERTK;SRF,10.10%,BMPR1B;ELOVL5;SPDEF;NKX3-1;IQGAP2;MAK;CCND1;MAP7;GPD1L;ELL2;B4GALT1;STEAP4;SCD;DHCR24;ZMIZ1,15/54
8,HALLMARK_INTERFERON_GAMMA_RESPONSE,0.6291497975708502,-0.15836927772246467,-1.0,1.0,TNFSF10;CFB;SPPL2A;NFKBIA;TDRD7;IRF2;DHX58;ISOC1;BST2;TNFAIP6;RIPK1;IL4R;TRIM26;VAMP8;IFI35;SLC25A28;PTPN1;SELP;TOR1B;NAMPT;DDX60;ZNFX1;IFIT1;RNF31;TXNIP;ISG20;BTG1;ARID5B;OAS3;MYD88;RNF213;SECTM1;STAT2;IFIT2;SRI;PTPN6;APOL6;PSME2;USP18;PARP12;SAMD9L;JAK2;PNPT1;LAP3;LGALS3BP;PSMB2;RIPK2;CMPK2;RSAD2;PARP14;TNFAIP2;SLAMF7;STAT4;CSF2RB;IRF9;ST8SIA4;IFI44;CD86;IRF1;GBP4;IDO1;HLA-DRB1;TRIM21;OGFR;CXCL9;ST3GAL5;PLSCR1;NOD1;GZMA;CCL5;LCP2;MT2A;CD38;SAMHD1;VAMP5;TAP1;GBP6;FPR1;PSMB10;TNFAIP3;C1R;B2M;IL6;IL2RB;MX2;NMI;CCL7;PSMA2;CIITA;KLRK1;BATF2;IRF8;IFI30;TRIM25;HLA-G;RTP4;CCL2;HLA-DMA;PLA2G4A;ITGB7;HLA-B;NLRC5;SOCS3;CFH;ICAM1;LATS2;SOCS1;PTGS2;IL7;NUP93;HLA-A;PNP;PIM1;PFKP,28.57%,PFKP;PIM1;PNP;HLA-A;NUP93;IL7;PTGS2;SOCS1;LATS2;ICAM1;CFH;SOCS3;NLRC5;HLA-B;ITGB7;PLA2G4A;HLA-DMA;CCL2;RTP4;HLA-G;TRIM25;IFI30;IRF8;BATF2;KLRK1;CIITA;PSMA2;CCL7;NMI;MX2;IL2RB;IL6;B2M;C1R;TNFAIP3;PSMB10;FPR1;GBP6;TAP1;VAMP5;SAMHD1;CD38;MT2A;LCP2;CCL5;GZMA,46/114
9,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.6291497975708502,-0.16282552332316927,-1.0,1.0,FMOD;MATN3;CAP2;ITGB5;TGFBR3;FUCA1;WNT5A;IGFBP4;MGP;NOTCH2;BASP1;LOXL1;COL8A2;INHBA;OXTR;DST;THBS1;ENO2;NID2;COL1A2;LUM;SFRP4;PDGFRB;COL5A3;COL16A1;TNC;ITGA2;FAP;COL1A1;COL5A2;TPM4;GPC1;FSTL3;SPOCK1;ITGA5;THY1;ANPEP;NTM;LGALS1;COL3A1;MFAP5;FBN1;CTHRC1;CDH11;SPARC;CDH6;MMP2;LAMA1;SNAI2;HTRA1;COMP;SDC4;VEGFC;SGCG;ITGB3;SFRP1;COL7A1;THBS2;EDIL3;GREM1;MMP14;GLIPR1;DKK1;TGFBI;COL5A1;PPIB;IGFBP2;PCOLCE;TGFB1;DPYSL3;FGF2;AREG;EFEMP2;LOXL2;SCG2;SLIT3;TNFRSF11B;FSTL1;TNFAIP3;ABI3BP;ID2;SLIT2;FBLN5;CRLF1;PLOD1;IL6;SGCB;COL4A2;SNTB1;DAB2;LRP1;MSX1;TFPI2;COL4A1;COL6A2;GADD45B;CDH2;CXCL1;LAMC1;VIM;LOX;FBN2;NT5E;PLOD3;EMP3;BMP1;SERPINH1;PCOLCE2;TNFRSF12A;GPX7;CAPG;CXCL6;GADD45A,29.33%,GADD45A;CXCL6;CAPG;GPX7;TNFRSF12A;PCOLCE2;SERPINH1;BMP1;EMP3;PLOD3;NT5E;FBN2;LOX;VIM;LAMC1;CXCL1;CDH2;GADD45B;COL6A2;COL4A1;TFPI2;MSX1;LRP1;DAB2;SNTB1;COL4A2;SGCB;IL6;PLOD1;CRLF1;FBLN5;SLIT2;ID2;ABI3BP;TNFAIP3;FSTL1;TNFRSF11B;SLIT3;SCG2;LOXL2;EFEMP2;AREG;FGF2;DPYSL3;TGFB1;PCOLCE;IGFBP2;PPIB,48/113
