,Term,fdr,es,nes,pval,matched_genes,gene %,lead_genes,tag %
0,HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.038307187157971545,0.8780082366324065,1.9621509891182027,0.028419182948490232,NKD1;NCSTN;MYC;HDAC2;CCND2;DKK4;DKK1;HEY2;DLL1;JAG1;GNAI1;ADAM17;WNT1;NOTCH4;CUL1;WNT6;AXIN2;KAT2A;DVL2;NOTCH1;MAML1,0.08%,NKD1,1/21
1,HALLMARK_NOTCH_SIGNALING,0.18879970813571686,0.8050996028243065,1.7469873724661151,0.07380073800738007,CCND1;DTX1;WNT5A;HEYL;DLL1;JAG1;NOTCH3;NOTCH2;LFNG;FZD5;HES1;CUL1;SAP30;PRKCA;KAT2A;ST3GAL6;NOTCH1;RBX1;MAML2;DTX4,0.15%,CCND1,1/20
2,HALLMARK_ESTROGEN_RESPONSE_EARLY,0.25355709595038306,0.7326683517260799,1.7632681993497972,0.0,TSKU;CCND1;SYT12;RHOD;ABCA3;ADCY9;MED13L;HSPB8;SLC19A2;ISG20L2;THSD4;IGF1R;ANXA9;LAD1;OPN3;LRIG1;MYC;FKBP4;KLF10;TFAP2C;IL17RB;TTC39A;SLC2A1;KCNK15;SLC24A3;SIAH2;CHPT1;TIPARP;KDM4B;OVOL2;BLVRB;ADCY1;CYP26B1;RPS6KA2;ELOVL5;KCNK5;PPIF;INPP5F;ARL3;PEX11A;AREG;BCL2;KRT8;UGCG;KLF4;HES1;TUBB2B;RAB17;FRK;FARP1;GREB1;FDFT1;EGR3;BHLHE40;SLC37A1;TFF1;TFF3;TJP3;SLC1A1;JAK2;B4GALT1;TIAM1;ELOVL2;MICB;CELSR2;OLFML3;NPY1R;NRIP1;FOS;AFF1;ITPK1;DHRS3;RAB31;AKAP1;MREG;INHBB;NAV2;NADSYN1;SLC9A3R1;MPPED2;KRT15;KRT19;IGFBP4;RAPGEFL1;CLDN7;FASN;DLC1;SULT2B1;PTGES;FAM102A;CLIC3;OLFM1;SEC14L2;CELSR1;SYNGR1;RHOBTB3;SNX24;SLC22A5;STC2;SLC26A2;SLC7A5;ENDOD1;PRSS23;GAB2;PGR;ESRP2;AMFR;CBFA2T3,1.03%,TSKU;CCND1;SYT12;RHOD;ABCA3;ADCY9,6/108
3,HALLMARK_ANDROGEN_RESPONSE,0.31991061656329806,0.7086576276773976,1.6434009800669047,0.06666666666666667,CCND1;PIAS1;ALDH1A3;RAB4A;ANKH;DHCR24;TMEM50A;IDI1;AKAP12;PGM3;UBE2J1;B2M;SORD;STEAP4;DNAJB9;SGK1;MAP7;TSC22D1;SRF;ELOVL5;ZMIZ1;SCD;ARID5B;LMAN1;STK39;KRT8;SLC38A2;PA2G4;ABCC4;GSR;NKX3-1;GPD1L;B4GALT1;ADAMTS1;SPDEF;MAK;SPCS3;GNAI3;SEC24D;HERC3;PTPN21;BMPR1B;APPBP2;XRCC5;KRT19;HSD17B14;IQGAP2;XRCC6;TNFAIP8;SRP19;SLC26A2;ELL2;MERTK;FADS1,0.15%,CCND1,1/54
4,HALLMARK_APOPTOSIS,0.5276358993068223,0.6429034733312005,1.4911339017123921,0.11555555555555555,CCND1;RHOT2;TNFRSF12A;PEA15;SMAD7;RNASEL;BTG2;ENO2;CCND2;TIMP2;PLCB2;DAP;ANKH;GADD45A;EMP1;CDKN1B;BCL2L2;LUM;BMP2;TXNIP;TNFSF10;HSPB1;BCL2L10;IFNGR1;IGF2R;RETSAT;PPP3R1;MGMT;VDAC2;IL6;IER3;CD38;EREG;ISG20;GADD45B;IGFBP6;ANXA1;ERBB3;AVPR1A;DNAJC3;BNIP3L;GSR;EGR3;GNA15;SOD1;NEDD9;TNF;TAP1;TGFBR3;CAV1;DPYD;BCL10;CD2;ROCK1;F2;TOP2A;GUCY2D;HMOX1;F2R;ETF1;IRF1;BIK;GPX3;PDGFRB;IL1B;IL1A;SLC20A1;FEZ1;PPP2R5B;MMP2,2.66%,CCND1;RHOT2;TNFRSF12A,3/70
5,HALLMARK_UV_RESPONSE_UP,0.5916766560692135,0.6268678167951948,1.4328684181221538,0.13670133729569092,GAL;SULT1A1;FMO1;CREG1;CEBPG;CYP1A1;CHRNA5;FURIN;TCHH;PRPF3;BTG2;CYB5R1;NFKBIA;ENO2;FKBP4;TYRO3;GGH;CA2;UROD;MMP14;BTG1;BMP2;ICAM1;PRKACA;WIZ;DNAJB1;MSX1;GRPEL1;ABCB1;YKT6;ONECUT1;NPTX2;PDAP1;POLR2H;EPCAM;SPR;KLHDC3;CDC5L;PPIF;DDX21;IL6;CXCL2;PLCL1;GLS;CDC34;PPP1R2;STK25;CCK;APOM;RXRB;TAP1;ATP6V1F;HSPA13;SLC25A4;TACR3;FOS;PPAT;POLG2;TUBA4A;IGFBP2;PSMC3;CNP;RPN1;LHX2;OLFM1;HMOX1;NPTXR;TST;MRPL23;IRF1;CDO1;FGF18;GPX3;STIP1;CYB5B,2.02%,GAL;SULT1A1,2/75
6,HALLMARK_ESTROGEN_RESPONSE_LATE,0.6306092666909887,0.6311247662758332,1.491738907145938,0.06312769010043041,CCND1;GAL;ABCA3;EMP2;HSPB8;S100A9;IDH2;ANXA9;OPN3;CD9;PTPN6;FKBP4;ZFP36;COX6C;FABP5;PRLR;CA2;TNNC1;TFAP2C;IL17RB;ACOX2;DNAJC1;JAK1;CDC20;SLC24A3;SIAH2;METTL3;CHPT1;RNASEH2A;OVOL2;BLVRB;SORD;PRKAR2B;TFPI2;TSPAN13;AGR2;SGK1;PERP;CYP26B1;MAPK13;RPS6KA2;ELOVL5;ID2;KCNK5;PPIF;CKB;SNX10;DNAJC12;ARL3;DLG5;UGDH;AREG;ISG20;BCL2;NAB2;KLF4;FRK;FARP1;FDFT1;EGR3;LTF;TFF1;TFF3;TJP3;PCP4;UNC13B;JAK2;TIAM1;MICB;CAV1;CELSR2;NPY1R;NRIP1;CPE;HSPA4L;PLK4;FOS;BATF;AFF1;NMU;ITPK1;SERPINA5;SERPINA3;IMPA2;RAB31;SLC9A3R1;KRT19;ST6GALNAC2;IGFBP4;RAPGEFL1;CDC6;TOP2A;DCXR;ETFB;SULT2B1;PTGES;FAM102A;SLC2A8;CLIC3;OLFM1;TST;DUSP2;CXCL14;SLC22A5;KIF20A;SLC26A2;TRIM29;ST14;SLC7A5;PRSS23;PGR;AMFR;GINS2;CDH1,2.36%,CCND1;GAL;ABCA3;EMP2,4/114
7,HALLMARK_COAGULATION,0.6327526450200657,0.5035088242949619,1.1632692494309707,0.36,CAPN5;SERPINC1;FURIN;CTSK;F13B;CFH;RABIF;CAPN2;LEFTY2;CD9;VWF;A2M;C1R;ARF4;ACOX2;MSRB2;GNG12;C8B;C8A;MMP9;C1QA;OLR1;PEF1;MMP14;LTA4H;COMP;C3;PREP;APOC2;APOC1;SH2B2;THBS1;FBN1;GNB2;TFPI2;PLEK;HTRA1;CRIP2;CPN1;PROZ;F10;PF4;KLF7;DPP4;CFD;ANXA1;GDA;LRP1;TF;BMP1;CFB;F3;F11;KLKB1;CTSO;FGA;CFI;MASP2;F2;ITGB3;DUSP14;GP1BA;GP9;ITGA2;C8G;PROC;PDGFB;TMPRSS6;F12;MMP11;SPARC;APOA1;APOC3;MMP10;MMP8;MMP7;PRSS23;MMP15;MMP2,0.04%,CAPN5,1/79
8,HALLMARK_E2F_TARGETS,0.6350480359965949,0.5109247530306071,1.1880356371990988,0.3260553129548763,POLD3;DCTPP1;WDR90;KIF22;PLK1;CIT;SPC24;BRMS1L;PNN;ATAD2;RAD21;MYC;DSCC1;NCAPD2;TK1;CDCA3;BUB1B;TRIP13;GINS4;NBN;RPA2;RAN;CDC20;KIF2C;MYBL2;CDCA8;STMN1;GINS1;PRIM2;CDKN1B;RNASEH2A;ASF1B;TACC3;SLBP;NUP107;HUS1;CCNB2;POP7;RPA3;ASF1A;MSH2;XPO1;POLE4;BRCA2;RFC3;EXOSC8;PDS5B;DIAPH3;MCM3;HELLS;NOLC1;SMC3;TUBB;NUP153;RFC1;DCK;SPC25;ESPL1;CKS2;PA2G4;TRA2B;TIMELESS;CDK4;MCM6;STAG1;MELK;DONSON;NUP205;DCLRE1B;CENPE;PLK4;MAD2L1;PPM1D;BARD1;E2F8;KIF18B;TUBG1;IPO7;SPAG5;TOP2A;NAA38;AURKB;RPA1;EIF2S1;MCM2;UBE2S;LIG1;POLD1;MCM5;XRCC6;LMNB1;PTTG1;RANBP1;POLA2;NUDT21;SSRP1;CTCF,2.91%,POLD3;DCTPP1;WDR90;KIF22;PLK1,5/97
9,HALLMARK_P53_PATHWAY,0.6403424193464324,0.5221759467734832,1.2127679184864217,0.2935251798561151,RAD9A;CTSF;RAB40C;SOCS1;PRKAB1;SLC19A2;RPS27L;TCHH;S100A10;RGS16;BTG2;TNNI1;PTPN14;PVT1;CCND2;WWP1;MAPKAPK3;GADD45A;SLC35D1;PROCR;ADA;PLK3;FUCA1;CGRRF1;GPX2;ABHD4;DRAM1;BTG1;BMP2;TXNIP;TNFSF9;MXD4;SESN1;ABCC5;PERP;RETSAT;VAMP8;TPRKB;MXD1;NUDT15;TSC22D1;RB1;POLH;TM7SF3;LDHB;DEF6;DDIT4;ZNF365;IER3;AEN;SERPINB5;NINJ1;KLF4;CSRNP2;GLS2;ERCC5;KIF13B;TM4SF1;TAP1;DNTTIP2;CLCA2;CDKN2AIP;HSPA4L;SLC7A11;FOS;EPHA2;PPM1D;INHBB;DDB2;TRAF4;CDK5R1;RRP8;TAX1BP3;DCXR;IFI30;ZFP36L1;SEC61A1;FAM162A;PPP1R15A;RPL18;NOTCH1;AK1;RALGDS;TGFB1;RXRA;HMOX1;F2R;LIF;TCN2;PMM1;PLK2;EPS8L2;CD81;ANKRA2;HDAC3;HBEGF;IL1A;ST14;CDH13,1.84%,RAD9A;CTSF;RAB40C;SOCS1,4/99
